Text Slug,,#char,#words,LW #char,2-line #char,max rows,Bal #row,,Min Slope,Lx1 cells,Max Slope,2xH cells,,Graphic text sticker,Magic text Sticker,,OccasionScore0,OccasionScore1,OccasionScore2,OccasionScore3,,Automation,,keyword 1,keyword 2,keyword 3,keyword 4,keyword 5,keyword 6,keyword 7,keyword 8,keyword 9,keyword 10,keyword 11,keyword 12,,
live-simply,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
and-so-the-next-adventure-begins,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
enjoy-life,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
collect-moments,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,people:all,happy:all,,,,,,,,,,,,
alaska-denali-national-park,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,denali,,,,,,,,,,,,,
arizona-grand-canyon-national-park-estd,,,,,,,,,,,,,,1,0,,,,,"family, travel, year-in-review, everyday",,Yes,,grand canyon,,,,,,,,,,,,,
beautiful-sights,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,,,,,,,,,,,,,
black-canyon-of-the-gunnison-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
bryce-canyon-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
california-death-valley-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
california-squoia-national-park-since,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
california-yosemite-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
canyonlands-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
capitol-reef-estd-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
colorado-rocky-mountain-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
explore-the-outdoors,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,hiking,outdoors,,,,,,,,,,,
florida-everglades-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
grand-teton-estd-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
great-sand-dunes-national-park-and-preserve-colorado,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
great-smoky-mountains-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
haleakala-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
hawaii-volcanoes-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
i-love-national-parks,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday",,,Yes,,national parks,,,,,,,,,,,,,
inspired-by-nature,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,sunset,sunrise,,,,,,,,,,,
joshua-tree-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
lets-go-hiking,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,hiking,,,,,,,,,,,,,
maine-acadia-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
mesa-verde-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
minnesota-voyaguers-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
montana-glacier-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
mount-rainer-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
nevada-great-basin-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
new-mexico-white-sands-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
oregon-crater-lake-estd-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
south-dakota-badlands-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
utah-arches-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
uttak-zion-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
virginia-shenandoah-national-park-estd,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
washington-olympic-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
wyoming-yellowstone-national-park,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
our-adventures,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
always-take-the-scenic-route,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,landscape,sunset,mountain,,,,,,,,,,,
bear-crossing,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
campfire-memories,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday",,,Yes,,campfire:all,person:all,people:all,,,,,,,,,,,
cold-air-warm-fire,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday",,,Yes,,campfire:all,person:all,people:all,,,,,,,,,,,
come-get-lost-with-me,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
dark-night-bright-stars,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday",,,Yes,,night:all,outdoors:all,,,,,,,,,,,,
hike-more-worry-less,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday",,,Yes,,hiking,,,,,,,,,,,,,
hunting-season,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
into-the-wild,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,forest,,,,,,,,,,,,
it-is-time-for-a-new-adventure,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
summer-camp,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-mountains-are-calling-and-i-must-go,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,forest,,,,,,,,,,,,
wander-often-wonder-always,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,forest,hiking,,,,,,,,,,,
we-must-take-new-adventures-to-know-where-we-truly-belong,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
alaska,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
america-the-beautiful,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
end-of-the-road,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
exit,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
explore-more,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountain,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,skiing,snowboard,snowboarding,surfing,,,
going-places,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
here-left,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
here-right,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
on-the-open-road,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
travel-often,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountain,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,skiing,snowboard,snowboarding,surfing,,,
travel-seek-explore-discover,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,city,landscape,monument,mountain,skyscraper,waterfall,metropolis,high rise,canyon,landmark,architecture,,,
where-to-next,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
wild-and-free,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountain,forest,,,,,,,,,,,,
wind-in-our-hair-sun-in-our-faces-love-in-our-hearts,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountain,sunrise,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,skiing,snowboard,snowboarding,surfing,,
you-are-here,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
fall-adventures,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
spring-break-trip,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-places-we-went-this-year,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
winter-break-trip,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
everyday-adventures,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
adventure-time,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
lifes-an-adventure,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
and-so-the-adventure-begins,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
vacation-mode,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,mountains,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,skiing,snowboard,snowboarding,surfing,,,
vaycay,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,mountains,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,skiing,snowboard,snowboarding,surfing,,,
places-ive-lived,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
getting-back-out-there,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-best-view-comes-after-the-hardest-climb,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,hiking,,,,,,,,,,,,,
calmine-es-destino-your-journey-is-your-destiny,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,hiking,mountains,,,,,,,,,,,,
europe-is-always-a-good-idea,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
explore-adventures,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
get-lost,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
lets-escape,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,skiing,snowboard,snowboarding,surfing,,,
veni-vidi-amavi-we-came-we-saw-we-loved,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
you-have-arrived,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
life-is-made-for-good-friends-and-great-adventures,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
life-is-not-meant-to-be-lived-in-one-place,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,city,forest,landmark,,,,,,,,,,
live-with-no-excuses-travel-with-no-regrets,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,city,forest,landmark,,,,,,,,,,
my-favorite-thing-is-to-get-wonderfully-lost,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,city,forest,landmark,,,,,,,,,,
put-down-your-map-and-get-wonderfully-lost,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,mountains,city,forest,landmark,,,,,,,,,,
take-me-away,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
there-are-no-foreign-lands-it-is-only-the-traveler-who-is-foreign,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,city,landmark,,,,,,,,,,,,
our-trip-to,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
take-in-the-scenery,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,landscape,,,,,,,,,,,,,
the-adventures-continue,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
traveling,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
travel-with-no-regrets,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,cyclist,hiking,rock climbing,,,,,,,,,,,
views,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,aerial view,skyscraper,landscape,waterfall,sunrise,scenery,architecture,,,,,,,
wander,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,aerial view,skyscraper,landscape,waterfall,sunrise,scenery,architecture,,,,,,,
our-travels,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,aerial view,skyscraper,landscape,waterfall,sunrise,scenery,architecture,,,,,,,
things-to-do,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
travel-awaits,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
travel-itinerary,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
cruising,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday, cruise",,,,Yes,,cruise,,,,,,,,,,,,,
catch-flights-not-feelings,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
discoover-explore-dream,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
late-checkout,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
livin-like-a-local,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
out-of-office,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
places-to-go-people-to-see,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
seeking-adventure,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,cyclist,hiking,kayak,rafting,scuba diving,rock climbing,amusement park,theme park,skiing,snowboard,snowboarding,surfing,,
taking-the-scenic-route,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
travel-memories,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,people:all,smile:all,,,,,,,,,,,,
where-to-next-where-to-next,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
live-in-each-moment,,,,,,,,,,,,,,1,0,,,"family, travel, year-in-review, everyday",,,,Yes,,people:all,smile:all,,,,,,,,,,,,
apres-ski,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
brrrr-its-cold-outside,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
cabin-life,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday, cruise",,,yes,,cruise:all,cabin:all,people:all,person:all,,,,,,,,,,
discover-the-beauty-of-winter,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday, seasonal, winter",,,Yes,,skiing,snowboard,snowboarding,,,,,,,,,,,
life-is-better-at-the-cabin,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
on-top-of-the-mountains-and-beneath-the-stars,,,,,,,,,,,,,,1,0,,,,,"family, travel, year-in-review, everyday",,Yes,,mountains:all,night:all,,,,,,,,,,,,
snow-much-fun,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,people:all,person:all,smile:all,,,,,,,,,,,
the-best-things-are-wild-and-free,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-cabin-is-our-happy-place,,,,,,,,,,,,,,1,0,,,,"family, travel, year-in-review, everyday, cruise",,,Yes,,cruise:all,cabin:all,people:all,person:all,,,,,,,,,,
welcome-to-our-neck-of-the-woods,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
winter-travel,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
you-just-need-a-change-of-altitude,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
its-a-wonderful-life,,,,,,,,,,,,,,1,0,,"family, travel, year-in-review, everyday",,,,,Yes,,people:all,smile:all,,,,,,,,,,,,
i-can-clap,,,,,,,,,,,,,,1,0,,,,baby,,,Yes,,baby:all,newborn:all,smile:all,,,,,,,,,,,
i-can-crawl,,,,,,,,,,,,,,1,0,,,,baby,,,Yes,,baby:all,newborn:all,smile:all,crawling:all,,,,,,,,,,
i-can-giggle,,,,,,,,,,,,,,1,0,,,,baby,,,Yes,,baby:all,newborn:all,smile:all,,,,,,,,,,,
i-can-roll-over,,,,,,,,,,,,,,1,0,,,,baby,,,Yes,,baby:all,newborn:all,smile:all,,,,,,,,,,,
i-can-sit-up,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
i-can-stand-up,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
i-said-dada,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
i-said-mama,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
little-prince,,,,,,,,,,,,,,1,0,,,,baby,,,Yes,,baby:all,newborn:all,smile:all,boy:all,,,,,,,,,,
play-all-day,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
ride-with-unicorns,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
beach,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,,,,,,,,,,,,
lets-be-mermaids,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
life-is-better-at-the-beach,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,smile:all,person:all,people:all,sand:all,beach:all,shoreline:all,,,,,,,,
ocean-air,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, everyday, life-stories, year-in-review, kids",,,,Yes,,sand:all,shoreline:all,ocean:all,,,,,,,,,,,
salty-hair,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, everyday, life-stories, year-in-review, kids",,,,Yes,,sand:all,shoreline:all,person:all,people:all,beach:all,,,,,,,,,
seas-the-day,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, everyday, life-stories, year-in-review, kids",,,,Yes,,sea:all,shoreline:all,person:all,people:all,,,,,,,,,,
summer,,,,,,,,,,,,,,1,0,,"travel, family, seasonal-holidays, everyday",,,,,Yes,,summer:all,,,,,,,,,,,,,
surf-sand-and-sea,,,,,,,,,,,,,,1,0,,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,Yes,,surf:all,surfing:all,,,,,,,,,,,,
the-ocean-is-calling,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, everyday, life-stories, year-in-review, kids",,,,Yes,,sand:all,shoreline:all,person:all,people:all,sea:all,,,,,,,,,
beach-babe,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, everyday, life-stories, year-in-review, kids",,,,Yes,,sand:all,person:all,people:all,beach:all,,,,,,,,,,
just-chilling,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,smile:all,person:all,,,,,,,,,
made-for-sunny-days,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories,",,,,Yes,,sunlight:all,sun hat:all,sunglasses:all,,,,,,,,,,,
make-a-splash,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,kid:all,pool:all,swimming pool:all,,,,,,,,,,,
my-happy-place,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,shoreline:all,person:all,smile:all,,,,,,,,
our-happy-place,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,shoreline:all,people:all,smile:all,,,,,,,,
shine-on,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories,",,,,Yes,,sunlight:all,sun hat:all,sunglasses:all,,,,,,,,,,,
soak-up-some-sun,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories,",,,,Yes,,sunlight:all,sun hat:all,sunglasses:all,sand:all,person:all,people:all,,,,,,,,
stay-cool,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
sun-shine-on-my-mind,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,outdoors:all,person:all,sun hat:all,sunglasses:all,sunlight:all,beach:all,,,,,,,,
sun-sun-sun-sun,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,outdoors:all,sun hat:all,sunglasses:all,beach:all,,,,,,,,,,
the-beach-is-calling,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach,shoreline,,,,,,,,,,,,
hello-sunshine,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, kids, year-in-review, everyday",,,,Yes,,outdoors:all,person:all,sun hat:all,sunglasses:all,sunlight:all,beach:all,,,,,,,,
its-all-rainbows-and-sunshine,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
make-waves,,,,,,,,,,,,,,1,0,,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,Yes,,surfing,surf,,,,,,,,,,,,
swim-with-mermaids,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
summer-fun,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, year-in-review, everyday",,,,Yes,,sun:all,sunglasses:all,fun:all,smile:all,person:all,people:all,,,,,,,,
happiness-is-right-here,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,shoreline:all,person:all,smile:all,,,,,,,,
lets-have-some-more-fun,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,person:all,people:all,smile:all,fun:all,,,,,,,,,,
soak-up-the-sun,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,sunlight:all,sun hat:all,sunglasses:all,beach:all,person:all,people:all,,,,,,,,
take-me-down-to-the-water,,,,,,,,,,,,,,1,0,,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,Yes,,scuba diving,snorkeling,underwater,,,,,,,,,,,
from-sea-to-shining-sea,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, kids, year-in-review, everyday",,,,Yes,,sunlight:all,sea:all,,,,,,,,,,,,
endless-sunshine,,,,,,,,,,,,,,1,0,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories,",,,,Yes,,sunlight:all,sun hat:all,person:all,people:all,sunglasses:all,,,,,,,,,
relaxation-mode-on,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,shoreline:all,person:all,smile:all,,,,,,,,
this-is-paradise,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,palm tree:all,shoreline:all,,,,,,,,,,,
sunny-days,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,sun hat:all,sunglasses:all,sunlight:all,beach:all,,,,,,,,,,
every-summer-has-a-story,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
i-need-vitamin-sea,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,shoreline:all,people:all,smile:all,,,,,,,,
live-in-the-sunshine-swim-in-the-sea-drink-in-the-wild-air-ralph-waldo-emerson,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,beach:all,sand:all,palm tree:all,shoreline:all,people:all,smile:all,,,,,,,,
summer-air,,,,,,,,,,,,,,1,0,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,,Yes,,beach,sand,palm tree,,,,,,,,,,,
summer-breeze,,,,,,,,,,,,,,1,0,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,,Yes,,beach,sand,palm tree,,,,,,,,,,,
eat-sleep-beach-repeat,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
forever-summer-please,,,,,,,,,,,,,,1,0,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,,Yes,,sun,sunlight,summer,,,,,,,,,,,
good-times-and-tan-lines,,,,,,,,,,,,,,1,0,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,,Yes,,outdoors:all,person:all,sun hat:all,sunglasses:all,sunlight:all,,,,,,,,,
live-love-surf,,,,,,,,,,,,,,1,0,,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,Yes,,surfing,surf,,,,,,,,,,,,
paradise,,,,,,,,,,,,,,1,0,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,,Yes,,ocean,sea,,,,,,,,,,,,
ride-the-waves,,,,,,,,,,,,,,1,0,,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,Yes,,surfing,surf,,,,,,,,,,,,
sandy-toes-sunkissed-nose,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
sunshine-on-my-mind,,,,,,,,,,,,,,1,0,,,"travel, family, everyday, life-stories, year-in-review, kids, seasonal-holidays",,,,Yes,,outdoors:all,person:all,sun hat:all,sunglasses:all,sunlight:all,,,,,,,,,
sweet-as-lemonade,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
